"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2008","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","OREGON","41","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","503",""
"CENSUS","2008","YEAR","","STATE","OREGON","41","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","487",""
"CENSUS","2008","YEAR","","STATE","OREGON","41","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","16",""
"CENSUS","2008","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","4,064",""
"CENSUS","2008","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3,996",""
"CENSUS","2008","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","68",""
"CENSUS","2008","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","291",""
"CENSUS","2008","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","159",""
"CENSUS","2008","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","126",""
"CENSUS","2008","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","33",""
"CENSUS","2008","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","125",""
"CENSUS","2008","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","107",""
"CENSUS","2008","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","18",""
"CENSUS","2008","YEAR","","STATE","UTAH","49","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","81",""
"CENSUS","2008","YEAR","","STATE","UTAH","49","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","UTAH","49","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","754",""
"CENSUS","2008","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","443",""
"CENSUS","2008","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","396",""
"CENSUS","2008","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","48",""
"CENSUS","2008","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","3,059",""
"CENSUS","2008","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","3,021",""
"CENSUS","2008","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","39",""
"CENSUS","2008","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","10",""
"CENSUS","2008","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)"," (D)",""
"CENSUS","2008","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)","1,043",""
"CENSUS","2008","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED)","895",""
"CENSUS","2008","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)","147",""
"CENSUS","2008","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT)"," (D)",""
"CENSUS","2008","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, ORGANIC - PRODUCTION, MEASURED IN CWT","ORGANIC STATUS","ORGANIC STATUS: (NOP USDA EXEMPT)"," (D)",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","211,862,000",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,251,000",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","155,162,000",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","2,125,500",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","25,500",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","56,700,000",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","105,000",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,225,500",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","136,851,000",""
"SURVEY","2025","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","3,192,000",""
"SURVEY","2025","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","9,600",""
"SURVEY","2025","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","3,182,400",""
"SURVEY","2025","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","45,701,000",""
"SURVEY","2025","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,273,000",""
"SURVEY","2025","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","45,701,000",""
"SURVEY","2025","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,273,000",""
"SURVEY","2025","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,273,000",""
"SURVEY","2025","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","15,486,000",""
"SURVEY","2025","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","464,000",""
"SURVEY","2025","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","5,600",""
"SURVEY","2025","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","458,400",""
"SURVEY","2025","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","54,835,000",""
"SURVEY","2025","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","988,000",""
"SURVEY","2025","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2025","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","985,000",""
"SURVEY","2025","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","54,786,000",""
"SURVEY","2025","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,093,500",""
"SURVEY","2025","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","15,350,000",""
"SURVEY","2025","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","196,800",""
"SURVEY","2025","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","5,500",""
"SURVEY","2025","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","39,436,000",""
"SURVEY","2025","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","44,560",""
"SURVEY","2025","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","1,088,000",""
"SURVEY","2025","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","15,986,000",""
"SURVEY","2025","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","410,000",""
"SURVEY","2025","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","12,300",""
"SURVEY","2025","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","397,700",""
"SURVEY","2025","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PEPPERS","PEPPERS, CHILE, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED"," (D)",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","215,967,000",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","4,817,300",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, NOT SOLD - PRODUCTION, MEASURED IN CWT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2025","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","PEPPERS","PEPPERS, BELL, PROCESSING - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,191,000",""
